title,rouge1,rouge2,rougeL
To provide grants for public information campaigns to educate racial and ethnic minority communities and immigrant communities about domestic violence.,0.12195121951219512,0.0,0.0975609756097561
Department of Energy High Energy and Nuclear Physics Authorization Act of 1994,0.06521739130434782,0.021978021978021976,0.05434782608695653
To remove the 18 or 36 month limitation on the period of COBRA continuation coverage.,0.2857142857142857,0.1935483870967742,0.2698412698412699
Alternative Fuel Vehicles Intermodal Transportation Act,0.0784313725490196,0.019999999999999997,0.058823529411764705
Truck Safety Act,0.017441860465116282,0.0,0.011627906976744188
To amend the Internal Revenue Code of 1986 to allow a credit against income tax to employers who employ members of the reserve components of the Armed Forces of the United States and to self-employed individuals who are members of such reserve components.,0.40625,0.12903225806451615,0.25
To establish a small business health benefits program.,0.14634146341463417,0.11570247933884298,0.13008130081300812
Investment Tax Incentive Act of 1993,0.10714285714285712,0.0,0.10714285714285712
"To reauthorize and amend the Federal Water Project Recreation Act, and for other purposes.",0.035955056179775284,0.03160270880361174,0.035955056179775284
To amend title XVIII of the Social Security Act to permit expansion of medical residency training programs in geriatric medicine and to provide for reimbursement of care coordination and assessment services provided under the Medicare Program.,0.13445378151260506,0.08547008547008547,0.11764705882352941
Federal Reserve Reform Act of 1995,0.10196078431372549,0.07905138339920949,0.10196078431372549
Significant Regulation Oversight Act of 1996,0.053231939163498096,0.022988505747126436,0.045627376425855515
Agricultural Market Promotion Program Amendments Act of 1993,0.20618556701030927,0.12631578947368421,0.18556701030927836
To enable increased gasoline supplies and otherwise ensure lower gasoline prices in the United States.,0.03357314148681055,0.009638554216867469,0.023980815347721823
Deter Revolving-door Appointments In our Nation; Stop Washington Appointees from becoming Manipulative Petitioners Act,0.07692307692307691,0.0,0.05128205128205127
"To require automobile dealers to disclose to consumers the presence of event data recorders, or ""black boxes"", on new automobiles, and to require manufacturers to provide the consumer with the option to enable and disable such devices on future automobiles.",0.1896551724137931,0.08695652173913045,0.1293103448275862
Stabilize Medicaid and CHIP Coverage Act,0.10526315789473685,0.02702702702702703,0.10526315789473685
"To authorize State and local governments to direct divestiture from, and prevent investment in, companies with investments of $20,000,000 or more in Iran's energy sector, and for other purposes.",0.15384615384615383,0.09090909090909091,0.12669683257918554
A bill to amend the Public Health Service Act to provide protections for first responders.,0.03875968992248062,0.0078125,0.031007751937984492
"To require ingredient labeling of certain consumer cleaning products, and for other purposes.",0.06164383561643835,0.027586206896551727,0.04109589041095891
A bill to establish the Commission on the Review of the Overseas Military Facility Structure of the United States.,0.3392857142857143,0.23636363636363636,0.2857142857142857
"To establish a National Commission to Review the National Response Since the Terrorist Attacks of September 11, 2001.",0.24468085106382978,0.12903225806451613,0.18085106382978725
"To amend the Internal Revenue Code of 1986 to simplify and reduce the capital gain rates for all taxpayers and to exclude from gross income 55 percent of the dividends received by individuals, and for other purposes.",0.10869565217391305,0.022222222222222223,0.08695652173913045
Agricultural Credit Equity Act of 1993,0.054054054054054064,0.02777777777777778,0.054054054054054064
National Milestones to Measure Progress in Ending the Opioid Epidemic Act of 2018,0.28571428571428575,0.25,0.2653061224489796
Aviation Disaster Family Assistance Act of 1996,0.07954545454545454,0.03428571428571429,0.056818181818181816
To amend the Wild and Scenic Rivers Act to designate segments of the Taunton River in the Commonwealth of Massachusetts as a component of the National Wild and Scenic Rivers System.,0.165,0.07537688442211056,0.13500000000000004
To remove the restriction on the distribution of certain revenues from the Mineral Springs parcel to certain members of the Agua Caliente Band of Cahuilla Indians.,0.06106870229007634,0.0,0.06106870229007634
Special Needs Trust Fairness and Medicaid Improvement Act,0.10679611650485436,0.06862745098039215,0.0970873786407767
Cavernous Angioma Research Resource Act of 2013,0.05013927576601672,0.033613445378151266,0.03899721448467967
To amend the Servicemembers Civil Relief Act to provide relief with respect to rent and mortgage payments for members of the reserve components who are called to active duty and to amend the Internal Revenue Code of 1986 to allow a refundable credit to lessors for payments foregone by reason of such relief.,0.125,0.08510638297872342,0.10416666666666666
"A bill to authorize appropriations for the United States Patent and Trademark Office for fiscal years 2003 through 2008, and for other purposes.",0.030303030303030304,0.015228426395939087,0.030303030303030304
A bill to suspend temporarily the duty on certain three-ring binders wholly or predominantly covered with polyester fabrics.,0.5116279069767442,0.34146341463414637,0.41860465116279066
"To amend the African Development Foundation Act to redesignate the name of the Foundation, to increase funding for the mission of the Foundation, and to increase the powers of the Foundation.",0.17777777777777778,0.12030075187969924,0.14814814814814817
Wholesale Motor Fuel Fairness and Competition Restoration Act,0.0970873786407767,0.0,0.0970873786407767
Department of Veterans Affairs Expiring Authorities Act of 2013,0.0922266139657444,0.05812417437252312,0.06851119894598155
To amend the Atomic Energy Act of 1954 and the Energy Reorganization Act of 1974 to strengthen security at sensitive nuclear facilities.,0.5414364640883977,0.4692737430167598,0.5082872928176795
Foreign Medical School Accountability Fairness Act of 2013,0.19047619047619047,0.04278074866310161,0.12698412698412698
Taxpayer Protection Act of 1997,0.058394160583941604,0.02962962962962963,0.058394160583941604
"A bill to amend the Public Health Service Act to enhance research, training, and health information dissemination with respect to urologic diseases, and for other purposes.",0.03225806451612903,0.008130081300813007,0.03225806451612903
Habeas Corpus Revision Act of 1994,0.11297709923664122,0.052067381316998465,0.0885496183206107
Nuclear Weapons Complex Conversion Act of 2000,0.10526315789473684,0.03550295857988166,0.0935672514619883
Family Living Wage Act,0.08695652173913043,0.05263157894736842,0.08695652173913043
"Disclosure; and Encouragement of Verification, Innovation, Cleaning, and Efficiency Act of 2017",0.20238095238095236,0.0963855421686747,0.16666666666666669
"A bill to require hedge funds to register with the Securities and Exchange Commission, and for other purposes.",0.09195402298850575,0.038610038610038616,0.07662835249042145
ESA Improvement Act of 2014,0.12121212121212122,0.07860262008733625,0.08658008658008658
"A bill to establish a commission to evaluate investigative and surveillance technologies to meet law enforcement and national security needs in the manner that best preserves the personal dignity, liberty, and privacy of individuals within the United States.",0.15555555555555556,0.04545454545454546,0.15555555555555556
"To amend title 46, United States Code, to exempt old vessels that only operate within inland waterways from the fire-retardant materials requirement if the owners of such vessels make annual structural alterations to at least 10 percent of the areas of the vessels that are not constructed of fire-retardant materials and for other purposes.",0.0,0.0,0.0
"A bill to amend the Energy Policy Act of 2005 to provide loan guarantees for projects to construct renewable fuel pipelines, and for other purposes.",0.03508771929824562,0.011834319526627219,0.03508771929824562
To amend titles XIX and XXI of the Social Security Act to permit States to cover low-income youth up to age 23.,0.1739130434782609,0.12389380530973451,0.1565217391304348
Pet and Women Safety Act of 2017,0.16,0.0564516129032258,0.128
"A bill to amend the Elementary and Secondary Education Act of 1965 to establish a pilot program to make grants to eligible institutions to develop, demonstrate, or disseminate information on practices, methods, or techniques relating to environmental education and training in the Chesapeake Bay Watershed.",0.0784313725490196,0.0,0.0784313725490196
Firefighters Pay Fairness Act of 1994,0.043478260869565216,0.008771929824561403,0.02608695652173913
Net FAIR Act,0.09333333333333332,0.02702702702702703,0.06666666666666667
"A bill to authorize appropriations for the Bureau of Reclamation to carry out the Lower Colorado River Multi-Species Conservation Program in the States of Arizona, California, and Nevada, and for other purposes.",0.15789473684210525,0.10666666666666667,0.14473684210526316
Rocky Mountain National Park Wilderness Act of 1997,0.14666666666666667,0.10810810810810813,0.13333333333333333
Assessing Progress in Haiti Act of 2014,0.07272727272727272,0.0,0.07272727272727272
"To provide training opportunities for Federal, State, and local law enforcement agencies in intelligence analysis and dissemination, and for other purposes.",0.04938271604938271,0.0,0.04938271604938271
"To authorize the production of palladium bullion coins to provide affordable opportunities for investments in precious metals, and for other purposes.",0.06481481481481481,0.018691588785046728,0.05555555555555556
"A bill to encourage the Secretary of the Interior to participate in projects to plan, design, and construct water supply projects and to amend the Reclamation Wastewater and Groundwater Study and Facilities Act to encourage the design, planning, and construction of projects to treat impaired surface water, reclaim and reuse impaired groundwater, and provide brine disposal in the State of California.",0.03265306122448979,0.00823045267489712,0.03265306122448979
A bill to increase the allocation of visas for certain highly skilled workers and to reduce fraud and abuse in certain visa programs for aliens working temporarily in the United States.,0.08843537414965986,0.04794520547945205,0.06802721088435375
Liberian Refugee Immigration Fairness Act of 2015,0.17204301075268819,0.04395604395604396,0.12903225806451613
"A bill to amend title XVIII of the Social Security Act to provide continued entitlement to coverage for immunosuppressive drugs furnished to beneficiaries under the Medicare Program that have received a kidney transplant and whose entitlement to coverage would otherwise expire, and for other purposes.",0.05917159763313609,0.01197604790419162,0.05917159763313609
Congenital Heart Futures Reauthorization Act of 2015,0.14201183431952663,0.08383233532934131,0.10650887573964497
"To transfer unobligated and repaid funds from the Small Business Lending Fund Program to the Community Development Financial Institutions Fund to continue the program of making capital investments in eligible community development financial institutions in order to increase the availability of credit for small businesses, and for other purposes.",0.15492957746478872,0.12765957446808512,0.10563380281690139
United States Armed Forces Protection Act of 1996,0.07784431137724551,0.05421686746987952,0.04790419161676646
Interstate Transport Act of 2017,0.36486486486486486,0.1095890410958904,0.24324324324324326
"To provide for the establishment of an independent, Presidentially-appointed Commission to assess the circumstances related to the damage caused by Hurricane Katrina on or between Friday, August 26, 2005, and Tuesday, August 30, 2005.",0.5103448275862069,0.48951048951048953,0.5103448275862069
"To amend the Outer Continental Shelf Lands Act to protect the economic and land use interests of the Federal Government in the management of outer continental shelf lands for energy-related and certain other purposes, and for other purposes.",0.3928571428571429,0.2181818181818182,0.3035714285714286
Intermediate-Range Nuclear Forces (INF) Treaty Preservation Act of 2017,0.04842615012106537,0.019464720194647202,0.04358353510895883
Radiation Experimentation Compensation Act of 1995,0.06639004149377593,0.041841004184100423,0.06639004149377593
Fair Trade in Motor Vehicle Parts Act of 1993,0.04113110539845758,0.020671834625323,0.03598971722365039
Judicial Amendments Act of 1994,0.14070351758793972,0.09595959595959597,0.12060301507537688
"To establish broadband policy and direct the Federal Communications Commission to conduct a proceeding and public broadband summits to assess competition, consumer protection, and consumer choice issues relating to broadband Internet access services, and for other purposes.",0.08290155440414508,0.020942408376963352,0.06217616580310881
Water Infrastructure Improvement Act,0.053156146179401995,0.006688963210702341,0.046511627906976744
"A bill to establish a 2-year pilot program to develop a curriculum at historically Black colleges and universities, Tribal Colleges, and Hispanic serving institutions to foster entrepreneurship and business development in underserved minority communities.",0.06993006993006992,0.014184397163120567,0.055944055944055944
Congressional Responsibility Act of 1999,0.0425531914893617,0.0,0.0425531914893617
"A bill to amend chapter 44 of title 18, United States Code, to require the provision of a child safety lock in connection with the transfer of a handgun and provide safety standards for child safety locks.",0.33830845771144274,0.1407035175879397,0.21890547263681592
"To authorize the Secretary of the Interior to conduct a study to determine the feasibility of designating the study area as the Black Metropolis District National Heritage Area in the State of Illinois, and for other purposes.",0.4262295081967213,0.13559322033898305,0.3278688524590163
Serving our Rural Veterans Act of 2017,0.055944055944055944,0.02112676056338028,0.048951048951048945
Durham Woods Natural Gas Pipeline Safety Act of 1994,0.19718309859154928,0.15165876777251186,0.16901408450704225
To require the Nuclear Regulatory Commission to conduct an Independent Safety Assessment of the Indian Point Energy Center.,0.4585365853658536,0.334975369458128,0.3317073170731707
"A bill to amend the Federal Election Campaign Act of 1971 to define political committee and clarify when organizations described in section 527 of the Internal Revenue Code of 1968 must register as political committees, and for other purposes.",0.08383233532934133,0.024242424242424242,0.0718562874251497
A bill to amend the Alaska Native Claims Settlement Act to provide for equitable allotment of land to Alaska Native veterans.,0.08888888888888889,0.05223880597014926,0.08148148148148149
Clean Water Compliance and Ratepayer Affordability Act of 2015,0.06140350877192982,0.017699115044247787,0.05263157894736842
"To support stabilization and lasting peace in northern Uganda and areas affected by the Lord's Resistance Army through development of a regional strategy to support multilateral efforts to successfully protect civilians and eliminate the threat posed by the Lord's Resistance Army and to authorize funds for humanitarian relief and reconstruction, reconciliation, and transitional justice, and for other purposes.",0.07627118644067797,0.042735042735042736,0.06779661016949153
"A bill to amend the Servicemembers Civil Relief Act to enhance the protection of credit ratings of members of the reserve component who serve on active duty in support of a contingency operation, and for other purposes.",0.11940298507462686,0.07575757575757576,0.1044776119402985
Safer Communities Partnership Act of 1999,0.18947368421052632,0.0636042402826855,0.1263157894736842
"A bill to establish the Kenai Mountains-Turnagain Arm National Heritage Area in the State of Alaska, and for other purposes.",0.27999999999999997,0.1836734693877551,0.25999999999999995
"To amend the Federal Food, Drug, and Cosmetic Act to authorize priority review for breakthrough devices.",0.0846153846153846,0.07751937984496124,0.0846153846153846
EINSTEIN Act of 2015,0.06727828746177371,0.02461538461538462,0.04892966360856269
Religious Land Use and Institutionalized Persons Act of 2000,0.15126050420168066,0.03418803418803419,0.08403361344537814
Medicare/Medicaid Solvency Act,0.14379084967320263,0.07947019867549669,0.14379084967320263
Clean Vehicles Incentive Act of 2013,0.032,0.0,0.032
"A bill to amend the Child Care and Development Block Grant Act of 1990 to ensure access to high-quality child care for homeless children and families, and for other purposes.",0.11522633744855967,0.06639004149377593,0.0905349794238683
To make certain amendments to the Homeland Security Act of 2002.,0.13934426229508196,0.08264462809917357,0.11475409836065573
"To prohibit the use of United States funds to provide for the participation of certain Chinese officials in international conferences, exchanges, programs, and activities, and for other purposes.",0.1948955916473318,0.11188811188811189,0.12064965197215778
A bill to amend title XVIII of the Social Security Act to prohibit removal of covered part D drugs from a prescription drug plan formulary during the plan year once an individual has enrolled in the plan.,0.07142857142857142,0.01818181818181818,0.07142857142857142
To amend title XVIII of the Social Security Act to make rural health care improvements under the Medicare Program.,0.034482758620689655,0.01730103806228374,0.02413793103448276
Rail Merger Reform and Customer Protection Act,0.09523809523809525,0.0,0.08163265306122448
American Super Computing Leadership Act,0.06086956521739131,0.034934497816593885,0.05652173913043478
Truancy Prevention and Juvenile Crime Reduction Act of 1998,0.15384615384615383,0.1038961038961039,0.11538461538461538
Regional Infrastructure Accelerator Act of 2017,0.1481481481481481,0.09316770186335403,0.12962962962962962
A bill to provide for the enhanced control of biological agents and toxins.,0.46551724137931033,0.3157894736842105,0.4310344827586207
A bill to provide for the redesign of the reverse of the Lincoln 1-cent coin in 2009 in commemoration of the 200th anniversary of the birth of President Abraham Lincoln.,0.16867469879518074,0.07407407407407408,0.16867469879518074
"To establish a program of demonstration and commercial application of advanced energy efficiency technologies and systems for buildings, and for other purposes.",0.13533834586466165,0.0916030534351145,0.12030075187969924
Health Coverage Tax Credit Extension Act of 2015,0.09009009009009009,0.06363636363636363,0.07207207207207207
Urban Flooding Awareness Act of 2014,0.057692307692307696,0.03225806451612904,0.05128205128205129
"A bill to amend the Homeland Security Act of 2002, to establish the Office for Bombing Prevention, to enhance the role of State and local bomb squads, public safety dive teams, explosive detection canine teams, and special weapons and tactics teams in national improvised explosive device prevention policy, to establish a grant program to provide for training, equipment, and staffing of State and local improvised explosive device prevention, and for other purposes.",0.04861111111111111,0.020979020979020983,0.04166666666666667
"To limit assistance to the Government of Uzbekistan, and for other purposes.",0.06666666666666667,0.04026845637583893,0.04000000000000001
Lake Pontchartrain Basin Restoration Act of 1999,0.09302325581395349,0.04724409448818897,0.06201550387596899
To amend the Foreign Assistance Act of 1961 to authorize assistance to improve security and promote economic development in Mexico.,0.15151515151515152,0.04615384615384615,0.09090909090909091
Bias Crimes Compensation Act of 1993,0.08849557522123894,0.0,0.07079646017699116
"To amend the Microenterprise for Self-Reliance Act of 2000 and the Foreign Assistance Act of 1961 to increase assistance for the poorest people in developing countries under microenterprise assistance programs under those Acts, and for other purposes.",0.04689655172413793,0.03872752420470263,0.038620689655172416
A bill to establish a procedure to safeguard the Social Security Trust Funds.,0.1116751269035533,0.0923076923076923,0.1015228426395939
Highway Trust Fund Integrity Act of 1997,0.09950248756218906,0.07035175879396986,0.08955223880597016
"To amend title 38, United States Code, to transfer from the Secretary of Labor to the Secretary of Veterans Affairs certain responsibilities relating to the provision of employment and other services to veterans and other eligible persons; to require the establishment of a new competitive grants program through which employment services shall be provided to veterans, servicemembers, and other eligible persons, and for other purposes.",0.11235955056179776,0.10227272727272727,0.10112359550561797
To provide economic stimulus through emergency community development block grant assistance for the redevelopment of abandoned and foreclosed homes.,0.13658536585365852,0.04926108374384237,0.09756097560975609
Defense Reinvestment and High-Tech Job Creation Act of 1993,0.2857142857142857,0.2247191011235955,0.26373626373626374
A bill to amend the Public Health Service Act to provide grants for community-based mental health infrastructure improvement.,0.2412451361867704,0.20392156862745098,0.22568093385214008
"To amend the Internal Revenue Code of 1986 to allow all individuals, whether or not first-time homebuyers, a refundable income tax credit for the purchase of a residence during 2009 or 2010.",0.22222222222222227,0.1590909090909091,0.2
Native American Census Participation Enhancement Act of 1999,0.039387308533916844,0.008791208791208791,0.035010940919037205
"To authorize the Secretary of the Interior to cooperate with the States on the border with Mexico and other appropriate entities in conducting a hydrogeologic characterization, mapping, and modeling program for priority transboundary aquifers, and for other purposes.",0.04201680672268907,0.008474576271186439,0.03361344537815126
CORE Act,0.10852713178294575,0.015748031496062992,0.07751937984496124
"To improve monitoring of the domestic uses made of certain foreign commodities after importation, and for other purposes.",0.126984126984127,0.016129032258064516,0.1111111111111111
"To require the Secretary of Agriculture to issue new term permits for grazing on National Forest System lands, to replace previously issued term grazing permits that have expired, soon will expire, or are waived to the Secretary, and for other purposes.",0.10526315789473685,0.0,0.10526315789473685
Government Travel Cost Reduction Act,0.5920000000000001,0.2113821138211382,0.32
"A bill to require accurate billing by telecommunications carriers with respect to the costs and fees resulting from the enactment of the Telecommunications Act of 1996, and for other purposes.",0.25773195876288657,0.16666666666666669,0.17525773195876287
"To amend the Higher Education Act of 1965 to provide greater academic freedom for institutions of higher education, and for other purposes.",0.08,0.0,0.064
Advanced Nuclear Fuel Availability Act,0.5151515151515151,0.15625000000000003,0.36363636363636365
Debt Relief and IMF Reform Act of 1999,0.06944444444444445,0.014084507042253521,0.06944444444444445
"To direct the Election Assistance Commission to establish a program to make grants to participating States and units of local government which will administer the regularly scheduled general election for Federal office held in November 2008 for carrying out a program to make backup paper ballots available in the case of the failure of a voting system or voting equipment in the election or some other emergency situation, and for other purposes.",0.03125,0.0,0.03125
Harbor Environmental Dredging and Management Act of 1993,0.12941176470588234,0.09523809523809523,0.12941176470588234
Clean Slate for Kids Online Act of 2018,0.1717171717171717,0.1020408163265306,0.1313131313131313
Cleaning Product Labeling Act of 2017,0.06763285024154589,0.00975609756097561,0.05797101449275362
Access to Inpatient Rehabilitation Therapy Act of 2017,0.13157894736842105,0.02702702702702703,0.13157894736842105
"A bill to establish a board of directors and CEO to oversee the Federal Exchange and State Exchanges, and to provide health insurance oversight.",0.13513513513513514,0.08219178082191782,0.12162162162162163
A bill to facilitate the hosting in the United States of the 34th America's Cup by authorizing certain eligible vessels to participate in activities related to the competition.,0.11387900355871887,0.06451612903225806,0.09252669039145907
"Precision Agriculture Research, Education, and Information Dissemination Act of 1996",0.02127659574468085,0.0,0.02127659574468085
"To amend the Internal Revenue Code of 1986 to encourage contributions by individuals of capital gain real property for conservation purposes, to encourage qualified conservation contributions, and to modify the rules governing the estate tax exclusion for land subject to a qualified conservation easement.",0.3673469387755102,0.16666666666666666,0.2653061224489796
Campaign Truth and Fairness Act of 1997,0.144,0.13008130081300812,0.144
"A bill to award a Congressional Gold Medal to Raoul Wallenberg, in recognition of his achievements and heroic actions during the Holocaust.",0.3711340206185567,0.10526315789473684,0.3092783505154639
Reinvigorating Antibiotic and Diagnostic Innovation Act of 2015,0.15789473684210525,0.10714285714285712,0.12280701754385966
Somalia Stabilization Act of 2013,0.09815950920245399,0.06211180124223604,0.061349693251533735
"A bill to amend the Communications Act of 1934 to authorize appropriations for the Corporation for Public Broadcasting, and for other purposes.",0.04669260700389105,0.01568627450980392,0.04669260700389105
Portable Fuel Container Safety Act of 2017,0.13157894736842107,0.09734513274336283,0.11403508771929825
A bill to amend the extension of the temporary employee payroll tax holiday to give individuals the choice of whether to participate.,0.31481481481481477,0.22641509433962262,0.25925925925925924
A bill to provide the conveyance of certain public land in northwestern New Mexico by resolving a dispute associated with coal preference right lease interests on the land.,0.07692307692307691,0.05426356589147286,0.05384615384615384
"A bill to amend the Federal Water Pollution Control Act to provide assistance for programs and activities to protect and restore the water quality of the Columbia River Basin, and for other purposes.",0.055865921787709494,0.0449438202247191,0.05027932960893854
Alternative Minimum Tax Repeal Act of 1995,0.42857142857142855,0.30769230769230765,0.42857142857142855
United States-Panama Security Act of 1997,0.03855421686746988,0.024213075060532687,0.03373493975903614
Integrated Public Alert and Warning System Modernization Act of 2015,0.07432432432432433,0.027210884353741492,0.0472972972972973
To improve the utilization of educational technologies in elementary and secondary education by creating an educational technology extension service.,0.16551724137931034,0.09027777777777779,0.13103448275862067
To require a demonstration program on the accession as Air Force officers of candidates with auditory impairments.,0.05369127516778524,0.01360544217687075,0.040268456375838924
Designer Anabolic Steroid Control Act of 2014,0.042352941176470586,0.02364066193853428,0.03294117647058823
"To amend title 18, United States Code, to prohibit the sale or rental of adult video games to minors.",0.04444444444444445,0.0,0.04444444444444445
"To reauthorize the HOPE VI program for revitalization of severely distressed public housing and to provide financial assistance under such program for main street revitalization or redevelopment projects in smaller communities to support the development of affordable housing for low-income families in connection with such projects, and for other purposes.",0.06849315068493152,0.05517241379310345,0.06849315068493152
Theodore Roosevelt Commemorative Coin Act,0.20833333333333334,0.1276595744680851,0.1875
A bill to amend the Iran Sanctions Act of 1996 to enhance United States diplomatic efforts with respect to Iran by expanding economic sanctions against Iran.,0.040515653775322284,0.025878003696857672,0.040515653775322284
To create a Federal cause of action to determine whether defamation exists under United States law in cases in which defamation actions have been brought in foreign courts against United States persons on the basis of publications or speech in the United States.,0.13414634146341461,0.08641975308641976,0.07317073170731708
NATO Expansion Act of 1994,0.16541353383458648,0.0984848484848485,0.10526315789473685
"A bill to provide an optional fast-track procedure the President may use when submitting rescission requests, and for other purposes.",0.13043478260869565,0.014705882352941175,0.10144927536231885
A bill to establish digital and wireless networks to advance online higher education opportunities for minority students.,0.08421052631578947,0.021505376344086023,0.08421052631578947
"A bill to amend the Internal Revenue Code of 1986 and the Securities Exchange Act of 1934 to provide for the treatment of corporate expatriation transactions, and for other purposes.",0.0603448275862069,0.026086956521739132,0.0603448275862069
"A bill to standardize withdrawal options for Thrift Savings Plan participants, and for other purposes.",0.15384615384615383,0.0,0.15384615384615383
"A bill to provide for the voluntary development by States of qualifying best practices for health care and to encourage such voluntary development by amending titles XVIII and XIX of the Social Security Act to provide differential rates of payment favoring treatment provided consistent with qualifying best practices under the Medicare and Medicaid programs, and for other purposes.",0.04057971014492753,0.017492711370262388,0.04057971014492753
"A bill to amend title XVIII of the Social Security Act to establish a Medicare payment option for patients and physicians or practitioners to freely contract, without penalty, for Medicare fee-for-service items and services, while allowing Medicare beneficiaries to use their Medicare benefits.",0.2654028436018957,0.11483253588516744,0.2085308056872038
Child Nicotine Poisoning Prevention Act of 2015,0.07246376811594205,0.0145985401459854,0.05797101449275361
To amend the Public Health Service Act to provide for the public disclosure of charges for certain hospital and ambulatory surgical center services and drugs.,0.08955223880597014,0.0606060606060606,0.08955223880597014
To award a congressional gold medal to the family of the late Raul Julia.,0.11347517730496454,0.01438848920863309,0.0851063829787234
A bill to amend section 227 of the Communications Act of 1934 to clarify the prohibition on junk fax transmissions.,0.1348314606741573,0.07547169811320754,0.11985018726591762
To codify existing sanctions against the Government of Sudan until the Government of Sudan meets certain conditions relating to a just and lasting peace in Sudan.,0.10628019323671498,0.07804878048780488,0.08695652173913043
Eliminating Improper and Abusive IRS Audits Act of 2014,0.06528189910979228,0.041791044776119404,0.05341246290801186
Nuclear Innovation Act,0.08284023668639053,0.01197604790419162,0.07100591715976332
Oregon Coastal Land Conveyance Act,0.2125,0.15189873417721517,0.175
"A bill to facilitate the deployment of broadband telecommunications services, and for other purposes.",0.07692307692307693,0.04651162790697674,0.06923076923076923
To provide flexibility in education.,0.5528455284552846,0.2975206611570248,0.4065040650406504
"A bill to amend the labeling requirements of the Dolphin Protection Consumer Information Act, and for other purposes.",0.21978021978021978,0.15730337078651685,0.17582417582417584
"A bill to amend the Internal Revenue Code of 1986 to provide an exclusion from gross income for distributions from qualified State tuition programs which are used to pay education expenses, and for other purposes.",0.10869565217391304,0.022222222222222227,0.08695652173913043
A bill to support the establishment and operation of Teachers Professional Development Institutes.,0.12413793103448276,0.11188811188811189,0.11034482758620691
International Statistical Information and Analysis Act of 1993,0.2585551330798479,0.17624521072796936,0.21292775665399238
"To require financial institutions to offer services to protect seniors from affinity scams, to report suspected affinity scams, and for other purposes.",0.04528301886792453,0.015209125475285171,0.03773584905660378
To elevate the Environmental Protection Agency to Cabinet-level status and redesignate such agency as the Department of Environmental Protection.,0.392156862745098,0.2448979591836735,0.27450980392156865
Alcohol Tax Equalization Act,0.1891891891891892,0.1111111111111111,0.13513513513513514
Children's Media Protection Act of 1995,0.04958677685950413,0.0,0.04958677685950413
"To amend the Office of Federal Procurement Policy Act to establish a program to encourage and support carrying out innovative proposals to enhance homeland security, and for other purposes.",0.35398230088495575,0.3125,0.34513274336283184
"A bill to amend title XVIII of the Social Security Act to prevent Medicare payments being lost to fraud, waste, or abuse.",0.08771929824561404,0.0,0.07017543859649124
"To establish reasonable legal reforms that will facilitate the manufacture of vital, life-saving vaccines, and for other purposes.",0.125,0.05925925925925926,0.08823529411764706
"To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to direct the President to modernize the integrated public alert and warning system of the United States, and for other purposes.",0.10276679841897232,0.08764940239043825,0.08695652173913045
"To provide plant-based commodities under the school lunch program under the Richard B. Russell National School Lunch Act and the school breakfast program under the Child Nutrition Act of 1966, and for other purposes.",0.05090909090909091,0.03663003663003663,0.04363636363636364
"A bill to ratify a water settlement agreement affecting the Pyramid Lake Paiute Tribe, and for other purposes.",0.46913580246913583,0.35443037974683544,0.34567901234567905
Common Sense Product Liability Reform Act of 1995,0.057600000000000005,0.025682182985553775,0.044800000000000006
"A bill to amend title XVIII of the Social Security Act to provide for the automatic enrollment of medicaid beneficiaries for prescription drug benefits under part D of such title, and for other purposes.",0.0975609756097561,0.024999999999999998,0.0975609756097561
Congressional Coverage for Discrimination and Family Leave Act,0.0673076923076923,0.045016077170418,0.060897435897435896
"To enable the use of human capital investment contracts for the purposes of financing postsecondary education, and for other purposes.",0.07843137254901962,0.04605263157894737,0.0588235294117647
"Small Business, Family Farms, and Constitutional Protection Act",0.35064935064935066,0.23684210526315788,0.28571428571428575
"To reauthorize the Defense Production Act, to improve the Defense Production Act Committee, and for other purposes.",0.07653061224489796,0.04615384615384615,0.07653061224489796
Bar Removal of Individuals who Dream and Grow our Economy Act,0.1409090909090909,0.04109589041095891,0.1
Veterans' Health Care Eligibility Reform Act of 1994,0.04809619238476953,0.036217303822937634,0.04008016032064128
Preventing Iran's Access to United States Dollars Act of 2016,0.07518796992481203,0.0303030303030303,0.06015037593984962
Biased IRS Audit Systems Prevention Act,0.125,0.028169014084507043,0.08333333333333333
A bill to provide special rules for disaster relief employment under the Workforce Investment Act of 1998 for individuals displaced by Hurricane Katrina.,0.046875,0.03141361256544503,0.04166666666666667
"To prohibit discrimination in adoption or foster care placements based on the sexual orientation, gender identification, or marital status of any prospective adoptive or foster parent.",0.17582417582417584,0.11235955056179775,0.13186813186813184
A bill to provide for the reissuance of a rule relating to ergonomics.,0.4761904761904762,0.26229508196721313,0.3174603174603175
Windfall Oil Profits for Heating Assistance Act of 2000,0.09090909090909091,0.03125,0.09090909090909091
"To establish the independent Fannie Mae and Freddie Mac Investigative Commission to investigate the actions of officers and directors at Fannie Mae and Freddie Mac responsible for making the decisions that led to the enterprises' financial instability and the subsequent Federal conservatorship of such enterprises, and any financial gain that accrued to such officers and directors.",0.15254237288135594,0.05982905982905984,0.1271186440677966
Broadband Internet Regulatory Relief Act of 2000,0.22038567493112945,0.07202216066481995,0.13774104683195593
Health Insurance Affordability and Equity Act of 1999,0.12658227848101267,0.05194805194805195,0.0759493670886076
